ds,montant,is_depense,is_revenu
2025-05-20,188841.16,1,0
2025-05-20,141080.02,1,0
2025-05-20,96851.12,1,0
2025-05-20,332331.64,0,1
2025-05-20,336403.35,0,1
2025-05-20,37684.99,1,0
2025-05-20,158360.8,0,1
2025-05-20,3510.18,0,1
2025-05-21,345516.3,0,1
2025-05-21,46600.23,1,0
2025-05-21,68101.17,1,0
2025-05-21,309471.73,0,1
2025-05-21,251166.75,0,1
2025-05-21,391419.05,0,1
2025-05-21,337900.74,0,1
2025-05-21,360265.37,0,1
2025-05-21,140064.03,1,0
2025-05-21,43557.18,0,1
2025-05-21,263326.39,0,1
2025-05-21,195163.94,1,0
2025-05-21,149833.13,1,0
2025-05-21,20232.56,1,0
2025-05-22,74270.85,1,0
2025-05-22,108941.5,1,0
2025-05-22,211859.38,0,1
2025-05-22,109659.34,0,1
2025-05-22,21877.74,1,0
2025-05-22,19739.03,1,0
2025-05-22,191223.82,1,0
2025-05-22,64272.7,0,1
2025-05-22,24598.18,0,1
2025-05-22,491259.56,0,1
2025-05-22,109570.94,1,0
2025-05-22,80193.19,1,0
2025-05-22,11067.1,1,0
2025-05-22,85160.7,0,1
2025-05-22,394586.66,0,1
2025-05-23,127547.15,1,0
2025-05-23,32280.23,1,0
2025-05-23,134513.17,1,0
2025-05-23,348369.18,0,1
2025-05-23,60813.49,1,0
2025-05-23,493677.16,0,1
2025-05-23,180602.2,0,1
2025-05-23,8968.33,1,0
2025-05-23,480132.11,0,1
2025-05-23,344865.17,0,1
2025-05-23,4712.77,0,1
2025-05-23,247121.4,0,1
2025-05-23,448545.58,0,1
2025-05-23,95492.74,1,0
2025-05-24,60416.16,0,1
2025-05-24,416899.91,0,1
2025-05-24,41367.54,1,0
2025-05-24,263653.06,0,1
2025-05-24,51765.65,1,0
2025-05-24,85176.16,0,1
2025-05-24,118506.28,1,0
2025-05-24,276926.25,0,1
2025-05-24,3208.37,1,0
2025-05-24,172189.48,1,0
2025-05-24,315575.67,0,1
2025-05-24,96050.48,1,0
2025-05-25,126838.73,0,1
2025-05-25,76791.18,1,0
2025-05-25,176651.36,0,1
2025-05-25,78116.75,0,1
2025-05-25,179652.7,0,1
2025-05-25,48095.4,1,0
2025-05-25,12780.92,1,0
2025-05-25,194740.97,0,1
2025-05-25,476017.68,0,1
2025-05-25,143798.41,1,0
2025-05-25,70894.57,1,0
2025-05-25,78785.7,1,0
2025-05-25,413448.47,0,1
2025-05-25,4732.91,1,0
2025-05-25,438824.89,0,1
2025-05-26,33449.42,1,0
2025-05-26,322540.26,0,1
2025-05-26,17754.19,0,1
2025-05-26,193784.86,1,0
2025-05-26,195103.19,1,0
2025-05-26,68192.94,1,0
2025-05-26,125243.68,0,1
2025-05-26,159234.08,0,1
2025-05-26,470923.16,0,1
2025-05-26,87365.62,1,0
2025-05-26,472087.47,0,1
2025-05-26,164264.41,1,0
2025-05-26,131373.3,1,0
2025-05-27,105187.53,1,0
2025-05-27,122109.5,1,0
2025-05-27,55982.09,1,0
2025-05-27,293103.96,0,1
2025-05-27,70105.21,1,0
2025-05-27,117107.38,1,0
2025-05-27,180579.98,1,0
2025-05-27,66872.54,1,0
2025-05-27,389949.8,0,1
2025-05-27,12513.68,1,0
2025-05-27,187184.05,1,0
2025-05-27,262722.47,0,1
2025-05-27,22857.86,1,0
2025-05-27,35921.06,0,1
2025-05-27,66466.09,1,0
2025-05-27,387328.89,0,1
2025-05-27,115469.32,1,0
2025-05-28,270370.6,0,1
2025-05-28,471994.42,0,1
2025-05-28,113029.67,0,1
2025-05-28,292623.41,0,1
2025-05-28,29692.89,1,0
2025-05-28,255005.83,0,1
2025-05-28,84978.56,1,0
2025-05-28,481453.86,0,1
2025-05-28,292538.75,0,1
2025-05-28,45506.62,0,1
2025-05-28,262314.19,0,1
2025-05-28,241117.63,0,1
2025-05-28,434782.58,0,1
2025-05-28,71614.69,0,1
2025-05-28,199646.53,1,0
2025-05-28,107215.15,1,0
2025-05-28,124879.38,1,0
2025-05-28,187569.9,1,0
2025-05-29,9189.33,1,0
2025-05-29,392243.17,0,1
2025-05-29,182587.56,1,0
2025-05-29,60338.74,0,1
2025-05-29,155027.67,1,0
2025-05-29,10413.37,0,1
2025-05-29,262562.07,0,1
2025-05-29,460780.96,0,1
2025-05-29,179984.55,1,0
2025-05-29,307823.54,0,1
2025-05-29,3599.17,1,0
2025-05-29,186537.06,1,0
2025-05-29,357636.07,0,1
2025-05-29,50064.62,1,0
2025-05-29,88019.76,1,0
2025-05-29,165582.78,1,0
2025-05-29,123364.39,1,0
2025-05-29,314092.92,0,1
2025-05-30,88402.11,1,0
2025-05-30,62921.27,1,0
2025-05-30,143002.25,1,0
2025-05-30,182610.35,0,1
2025-05-30,367774.59,0,1
2025-05-30,103787.81,0,1
2025-05-30,175610.77,0,1
2025-05-30,72047.98,1,0
2025-05-30,184523.32,1,0
2025-05-30,308176.88,0,1
2025-05-30,34602.77,0,1
2025-05-30,19400.12,0,1
2025-05-31,39732.18,1,0
2025-05-31,58117.23,0,1
2025-05-31,306950.08,0,1
2025-05-31,214006.95,0,1
2025-05-31,154538.49,1,0
2025-05-31,191298.18,1,0
2025-05-31,116497.38,1,0
2025-05-31,147519.66,1,0
2025-05-31,100201.8,1,0
2025-05-31,200888.74,0,1
2025-05-31,30491.03,0,1
2025-05-31,51186.1,1,0
2025-06-01,193289.81,0,1
2025-06-01,353875.64,0,1
2025-06-01,40833.36,1,0
2025-06-01,385637.27,0,1
2025-06-01,61591.92,1,0
2025-06-01,289154.82,0,1
2025-06-01,151364.96,0,1
2025-06-01,147890.25,0,1
2025-06-01,182589.72,0,1
2025-06-01,112721.88,1,0
2025-06-01,160356.15,1,0
2025-06-01,140992.59,1,0
2025-06-01,273789.84,0,1
2025-06-01,133148.26,1,0
2025-06-01,313666.78,0,1
2025-06-01,408395.47,0,1
2025-06-02,283471.05,0,1
2025-06-02,255095.74,0,1
2025-06-02,370366.38,0,1
2025-06-02,156021.96,0,1
2025-06-02,124564.99,1,0
2025-06-02,73063.33,1,0
2025-06-02,186001.79,1,0
2025-06-02,55227.66,1,0
2025-06-02,132961.67,0,1
2025-06-02,60810.83,1,0
2025-06-02,177967.05,0,1
2025-06-02,104291.51,1,0
2025-06-02,50826.91,1,0
2025-06-02,104873.47,0,1
2025-06-02,105093.68,0,1
2025-06-02,24938.43,1,0
2025-06-02,21735.28,0,1
2025-06-03,133822.13,0,1
2025-06-03,68993.66,0,1
2025-06-03,87414.5,0,1
2025-06-03,470032.55,0,1
2025-06-03,491572.03,0,1
2025-06-03,89857.43,1,0
2025-06-03,33150.62,1,0
2025-06-03,380570.41,0,1
2025-06-03,310074.28,0,1
2025-06-03,169653.95,1,0
2025-06-03,344898.45,0,1
2025-06-03,34225.75,0,1
2025-06-03,82090.29,1,0
2025-06-04,71354.47,0,1
2025-06-04,87367.41,1,0
2025-06-04,310756.04,0,1
2025-06-04,183374.93,0,1
2025-06-04,140479.96,0,1
2025-06-04,125793.96,1,0
2025-06-04,123167.89,1,0
2025-06-04,171104.2,0,1
2025-06-04,138807.48,1,0
2025-06-04,86953.99,1,0
2025-06-04,236008.86,0,1
2025-06-04,190333.66,1,0
2025-06-04,96740.76,0,1
2025-06-04,153643.45,0,1
2025-06-04,131257.91,1,0
2025-06-04,51709.53,1,0
2025-06-05,385828.85,0,1
2025-06-05,69180.74,1,0
2025-06-05,185546.91,0,1
2025-06-05,127842.86,1,0
2025-06-05,19816.68,1,0
2025-06-05,10930.67,0,1
2025-06-05,87471.11,1,0
2025-06-05,461587.39,0,1
2025-06-05,351449.64,0,1
2025-06-05,87345.94,1,0
2025-06-05,278334.4,0,1
2025-06-05,243178.16,0,1
2025-06-05,57147.1,0,1
2025-06-05,78927.49,0,1
2025-06-05,219954.74,0,1
2025-06-05,115835.79,1,0
2025-06-05,362240.05,0,1
2025-06-05,387808.65,0,1
2025-06-05,160572.95,0,1
2025-06-05,120160.43,0,1
2025-06-06,142422.38,1,0
2025-06-06,91358.56,1,0
2025-06-06,230838.83,0,1
2025-06-06,30169.91,1,0
2025-06-06,20361.56,1,0
2025-06-06,43679.25,1,0
2025-06-06,456588.9,0,1
2025-06-06,413934.04,0,1
2025-06-06,9915.71,1,0
2025-06-06,107640.97,0,1
2025-06-06,256529.92,0,1
2025-06-06,210297.64,0,1
2025-06-06,114300.28,1,0
2025-06-06,228527.94,0,1
2025-06-06,165977.83,1,0
2025-06-06,72382.73,1,0
2025-06-06,48624.08,1,0
2025-06-07,158389.56,0,1
2025-06-07,116000.59,0,1
2025-06-07,29001.15,0,1
2025-06-07,418725.13,0,1
2025-06-07,236693.75,0,1
2025-06-07,400941.24,0,1
2025-06-07,216594.99,0,1
2025-06-07,168082.86,1,0
2025-06-07,379290.75,0,1
2025-06-08,110320.58,1,0
2025-06-08,126749.2,1,0
2025-06-08,479965.4,0,1
2025-06-08,40056.04,0,1
2025-06-08,472100.92,0,1
2025-06-08,6196.55,1,0
2025-06-08,57076.89,1,0
2025-06-08,265755.84,0,1
2025-06-08,23239.28,1,0
2025-06-08,139366.13,0,1
2025-06-08,100223.61,1,0
2025-06-08,188145.19,1,0
2025-06-08,456184.6,0,1
2025-06-08,336987.74,0,1
2025-06-09,53449.36,1,0
2025-06-09,337371.98,0,1
2025-06-09,33311.39,1,0
2025-06-09,328413.16,0,1
2025-06-09,440208.78,0,1
2025-06-09,96506.69,0,1
2025-06-09,114665.63,0,1
2025-06-09,61701.57,0,1
2025-06-09,357296.74,0,1
2025-06-09,440186.31,0,1
2025-06-09,28043.55,1,0
2025-06-09,345024.93,0,1
2025-06-09,112805.74,1,0
2025-06-09,407678.27,0,1
2025-06-09,23206.0,0,1
2025-06-09,327897.96,0,1
2025-06-09,55846.46,1,0
2025-06-09,130829.61,1,0
2025-06-09,362668.87,0,1
2025-06-09,401272.7,0,1
2025-06-09,170453.34,1,0
2025-06-09,87133.16,1,0
2025-06-09,134436.83,1,0
2025-06-09,3068.06,1,0
2025-06-10,9233.16,1,0
2025-06-10,129643.8,1,0
2025-06-10,278296.47,0,1
2025-06-10,73707.37,1,0
2025-06-10,1994.47,0,1
2025-06-10,37067.58,0,1
2025-06-10,51660.44,1,0
2025-06-10,90133.5,0,1
2025-06-10,147284.47,1,0
2025-06-10,379579.35,0,1
2025-06-10,252209.84,0,1
2025-06-10,180501.51,1,0
2025-06-10,100226.57,1,0
2025-06-10,367876.96,0,1
2025-06-10,463162.81,0,1
2025-06-10,392988.55,0,1
2025-06-10,6360.25,1,0
2025-06-10,356140.91,0,1
2025-06-11,148346.87,1,0
2025-06-11,192596.8,1,0
2025-06-11,75261.14,1,0
2025-06-11,69565.0,1,0
2025-06-11,268897.89,0,1
2025-06-11,200784.48,0,1
2025-06-11,303689.97,0,1
2025-06-11,40921.65,1,0
2025-06-11,79084.29,0,1
2025-06-11,153432.82,0,1
2025-06-11,133215.12,1,0
2025-06-11,121921.13,1,0
2025-06-11,198380.58,1,0
2025-06-11,360837.74,0,1
2025-06-11,311999.39,0,1
2025-06-11,165991.8,1,0
2025-06-11,51147.53,1,0
2025-06-11,6635.28,0,1
2025-06-11,146324.74,1,0
2025-06-12,100652.26,1,0
2025-06-12,55385.37,1,0
2025-06-12,68928.56,0,1
2025-06-12,86188.79,1,0
2025-06-12,37275.87,1,0
2025-06-12,24427.32,1,0
2025-06-12,125936.22,1,0
2025-06-12,77886.54,1,0
2025-06-12,58922.73,0,1
2025-06-12,362624.93,0,1
2025-06-12,369711.83,0,1
2025-06-12,170129.13,1,0
2025-06-12,219851.08,0,1
2025-06-12,5207.91,1,0
2025-06-13,72991.83,1,0
2025-06-13,214808.02,0,1
2025-06-13,363479.26,0,1
2025-06-13,131936.32,0,1
2025-06-13,369156.01,0,1
2025-06-13,157007.34,1,0
2025-06-13,12901.22,1,0
2025-06-13,8317.71,1,0
2025-06-13,47464.38,0,1
2025-06-13,162717.55,1,0
2025-06-13,64913.94,1,0
2025-06-13,451052.23,0,1
2025-06-13,82362.5,1,0
2025-06-13,24719.16,0,1
2025-06-13,8665.89,0,1
2025-06-13,284978.7,0,1
2025-06-13,132403.75,1,0
2025-06-13,25530.52,1,0
2025-06-13,27846.42,1,0
2025-06-14,488834.98,0,1
2025-06-14,58693.85,1,0
2025-06-14,186000.03,1,0
2025-06-14,194672.47,1,0
2025-06-14,365654.0,0,1
2025-06-14,408164.73,0,1
2025-06-14,480553.97,0,1
2025-06-14,86415.22,1,0
2025-06-14,93472.75,0,1
2025-06-14,184000.79,1,0
2025-06-14,339643.96,0,1
2025-06-14,258038.41,0,1
2025-06-14,131750.17,1,0
2025-06-14,450711.96,0,1
2025-06-14,207965.59,0,1
2025-06-14,497267.62,0,1
2025-06-14,146937.59,1,0
2025-06-14,167488.25,1,0
2025-06-14,8990.77,1,0
2025-06-14,78532.76,1,0
2025-06-14,103053.02,1,0
2025-06-15,176498.42,1,0
2025-06-15,218500.65,0,1
2025-06-15,173493.1,0,1
2025-06-15,330491.85,0,1
2025-06-15,160886.56,1,0
2025-06-15,200293.19,0,1
2025-06-15,117439.96,1,0
2025-06-15,94524.56,1,0
2025-06-15,82178.02,1,0
2025-06-15,104737.89,1,0
2025-06-15,354537.2,0,1
2025-06-15,83453.66,1,0
2025-06-15,217326.17,0,1
2025-06-15,124648.4,1,0
2025-06-15,174382.35,1,0
2025-06-15,58569.0,1,0
2025-06-15,83469.63,1,0
2025-06-15,185757.01,1,0
2025-06-15,170244.7,1,0
2025-06-15,170374.95,1,0
2025-06-15,158067.85,0,1
2025-06-16,92165.58,1,0
2025-06-16,42368.6,1,0
2025-06-16,74613.73,1,0
2025-06-16,164618.71,1,0
2025-06-16,76579.42,1,0
2025-06-16,138403.19,1,0
2025-06-16,17829.28,1,0
2025-06-16,92840.73,1,0
2025-06-16,146690.16,1,0
2025-06-16,69410.93,0,1
2025-06-16,82868.84,1,0
2025-06-17,269851.99,0,1
2025-06-17,153445.53,1,0
2025-06-17,21715.43,0,1
2025-06-17,95093.28,1,0
2025-06-17,431119.6,0,1
2025-06-17,82176.68,1,0
2025-06-17,122342.81,1,0
2025-06-17,1626.54,1,0
2025-06-17,443686.25,0,1
2025-06-17,5468.32,1,0
2025-06-17,306421.53,0,1
2025-06-17,116608.96,0,1
2025-06-17,251096.14,0,1
2025-06-17,28644.94,0,1
2025-06-17,42415.88,1,0
2025-06-17,140165.27,0,1
2025-06-18,185985.17,0,1
2025-06-18,276033.53,0,1
2025-06-18,465879.13,0,1
2025-06-18,8900.02,0,1
2025-06-18,417526.0,0,1
2025-06-18,18117.53,0,1
2025-06-18,60670.29,0,1
2025-06-18,137368.57,1,0
2025-06-18,359145.03,0,1
2025-06-18,163148.05,1,0
2025-06-19,176975.65,0,1
2025-06-19,74506.61,0,1
2025-06-19,181980.32,0,1
2025-06-19,162980.36,1,0
2025-06-19,41789.42,0,1
2025-06-19,37529.53,0,1
2025-06-19,19471.32,0,1
2025-06-19,484506.34,0,1
2025-06-19,44030.89,1,0
2025-06-19,59631.41,1,0
2025-06-19,42446.1,1,0
2025-06-19,73313.87,0,1
2025-06-19,459616.25,0,1
2025-06-19,173246.79,1,0
2025-06-19,388117.3,0,1
2025-06-19,267726.94,0,1
2025-06-19,200955.67,0,1
2025-06-19,333550.41,0,1
2025-06-20,344693.61,0,1
2025-06-20,66743.95,1,0
2025-06-20,141791.63,1,0
2025-06-20,301495.45,0,1
2025-06-20,74841.8,0,1
2025-06-20,11362.03,0,1
2025-06-20,449206.16,0,1
2025-06-20,491007.53,0,1
2025-06-20,110383.1,0,1
2025-06-20,342062.52,0,1
2025-06-20,180801.51,1,0
2025-06-20,255289.8,0,1
2025-06-20,223631.24,0,1
2025-06-20,419450.02,0,1
2025-06-20,38785.51,0,1
2025-06-20,3564.26,1,0
2025-06-20,126212.76,1,0
2025-06-20,319456.98,0,1
2025-06-20,57021.93,1,0
2025-06-21,157024.2,1,0
2025-06-21,59544.12,1,0
2025-06-21,81497.33,1,0
2025-06-21,238876.94,0,1
2025-06-21,52529.56,1,0
2025-06-21,128219.02,1,0
2025-06-21,388808.89,0,1
2025-06-21,366164.04,0,1
2025-06-21,83073.27,1,0
2025-06-21,359554.06,0,1
2025-06-21,74708.75,1,0
2025-06-21,107451.33,1,0
2025-06-21,103039.25,1,0
2025-06-22,11216.39,1,0
2025-06-22,13722.42,1,0
2025-06-22,148225.45,1,0
2025-06-22,128802.33,1,0
2025-06-22,264390.63,0,1
2025-06-22,24230.1,1,0
2025-06-22,57238.92,0,1
2025-06-22,312854.23,0,1
2025-06-22,150699.55,1,0
2025-06-22,212741.47,0,1
2025-06-22,148860.91,0,1
2025-06-23,186364.33,1,0
2025-06-23,140895.97,1,0
2025-06-23,147818.8,1,0
2025-06-23,57470.04,1,0
2025-06-23,37549.54,0,1
2025-06-23,457160.43,0,1
2025-06-23,412703.29,0,1
2025-06-23,2471.57,1,0
2025-06-23,23380.54,1,0
2025-06-23,725.52,1,0
2025-06-23,125307.94,0,1
2025-06-23,189042.42,0,1
2025-06-23,320104.86,0,1
2025-06-23,141658.32,0,1
2025-06-24,307336.14,0,1
2025-06-24,161103.02,1,0
2025-06-24,108493.54,0,1
2025-06-24,155824.47,1,0
2025-06-24,153232.84,1,0
2025-06-24,5515.61,0,1
2025-06-24,77858.03,1,0
2025-06-24,172068.8,0,1
2025-06-24,244135.14,0,1
2025-06-24,417354.94,0,1
2025-06-24,247995.26,0,1
2025-06-24,129689.21,0,1
2025-06-24,216220.49,0,1
2025-06-24,298217.19,0,1
2025-06-24,103689.56,1,0
2025-06-24,104292.14,0,1
2025-06-24,13538.96,1,0
2025-06-24,250702.18,0,1
2025-06-24,129008.22,1,0
2025-06-24,156149.16,1,0
2025-06-24,193682.8,1,0
2025-06-24,24988.84,1,0
2025-06-24,200373.02,0,1
2025-06-25,446359.77,0,1
2025-06-25,435005.63,0,1
2025-06-25,128539.03,0,1
2025-06-25,455124.66,0,1
2025-06-25,412167.33,0,1
2025-06-25,84937.96,1,0
2025-06-25,57059.34,1,0
2025-06-25,129893.46,0,1
2025-06-25,68872.54,0,1
2025-06-25,131508.95,1,0
2025-06-25,155344.05,1,0
2025-06-25,21912.37,1,0
2025-06-25,277033.68,0,1
2025-06-25,173289.61,1,0
2025-06-26,68495.92,1,0
2025-06-26,498113.88,0,1
2025-06-26,18341.35,0,1
2025-06-26,85925.69,1,0
2025-06-26,67432.7,1,0
2025-06-26,96853.91,1,0
2025-06-26,293919.12,0,1
2025-06-26,180426.97,1,0
2025-06-26,102115.09,0,1
2025-06-26,352642.56,0,1
2025-06-26,244777.77,0,1
2025-06-26,254649.18,0,1
2025-06-26,197173.88,0,1
2025-06-27,181271.04,0,1
2025-06-27,152895.02,0,1
2025-06-27,269396.51,0,1
2025-06-27,430869.06,0,1
2025-06-27,213851.74,0,1
2025-06-27,419577.42,0,1
2025-06-27,315763.56,0,1
2025-06-27,495970.42,0,1
2025-06-27,131440.24,0,1
2025-06-27,78381.48,1,0
2025-06-27,112252.39,1,0
2025-06-27,88465.09,1,0
2025-06-27,59211.61,1,0
2025-06-27,6435.54,1,0
2025-06-27,110434.03,1,0
2025-06-28,185205.84,1,0
2025-06-28,195527.02,0,1
2025-06-28,195560.13,1,0
2025-06-28,45544.24,1,0
2025-06-28,259962.9,0,1
2025-06-28,21725.04,0,1
2025-06-28,169002.48,0,1
2025-06-28,451356.61,0,1
2025-06-28,246693.71,0,1
2025-06-28,256551.77,0,1
2025-06-29,33666.98,1,0
2025-06-29,141849.38,0,1
2025-06-29,36863.78,1,0
2025-06-29,369915.97,0,1
2025-06-29,171144.76,0,1
2025-06-29,84853.15,1,0
2025-06-29,439838.4,0,1
2025-06-29,1689.89,0,1
2025-06-29,479279.63,0,1
2025-06-29,79306.16,1,0
2025-06-29,22500.08,1,0
2025-06-29,211690.8,0,1
2025-06-29,70702.75,0,1
2025-06-29,73699.46,1,0
2025-06-29,167807.18,1,0
2025-06-29,9061.61,1,0
2025-06-29,445605.92,0,1
2025-06-30,98601.34,0,1
2025-06-30,120142.77,0,1
2025-06-30,83752.28,1,0
2025-06-30,204431.81,0,1
2025-06-30,317435.57,0,1
2025-06-30,83754.98,0,1
2025-06-30,252297.57,0,1
2025-06-30,164754.92,1,0
2025-06-30,302614.25,0,1
2025-06-30,160859.26,1,0
2025-06-30,81079.52,1,0
2025-06-30,68442.14,0,1
2025-06-30,302454.11,0,1
2025-07-01,12399.66,0,1
2025-07-01,21009.37,1,0
2025-07-01,47735.02,1,0
2025-07-01,252380.0,0,1
2025-07-01,144041.45,1,0
2025-07-01,338344.99,0,1
2025-07-01,363068.23,0,1
2025-07-01,35327.27,1,0
2025-07-01,11432.24,0,1
2025-07-01,68057.47,1,0
2025-07-01,430595.24,0,1
2025-07-01,28283.88,0,1
2025-07-01,130154.57,1,0
2025-07-01,62885.04,0,1
2025-07-01,195610.79,1,0
2025-07-01,223257.63,0,1
2025-07-01,291820.76,0,1
2025-07-01,17600.34,0,1
2025-07-02,115929.65,1,0
2025-07-02,479525.79,0,1
2025-07-02,32115.02,0,1
2025-07-02,125474.35,1,0
2025-07-02,498608.0,0,1
2025-07-02,57881.77,1,0
2025-07-02,264238.78,0,1
2025-07-02,40745.07,1,0
2025-07-02,110188.14,0,1
2025-07-02,83589.42,1,0
2025-07-02,23258.04,1,0
2025-07-03,14216.86,0,1
2025-07-03,358566.01,0,1
2025-07-03,414628.68,0,1
2025-07-03,458206.81,0,1
2025-07-03,119181.6,1,0
2025-07-03,81099.84,1,0
2025-07-03,33046.63,1,0
2025-07-03,157217.0,1,0
2025-07-03,118353.94,0,1
2025-07-03,61801.83,1,0
2025-07-03,164895.84,0,1
2025-07-03,345975.51,0,1
2025-07-03,348532.19,0,1
2025-07-03,167939.0,0,1
2025-07-03,74952.32,1,0
2025-07-03,51545.63,1,0
2025-07-03,330096.55,0,1
2025-07-03,26892.96,1,0
2025-07-04,123433.83,1,0
2025-07-04,140186.15,0,1
2025-07-04,479037.25,0,1
2025-07-04,149377.7,1,0
2025-07-04,436190.91,0,1
2025-07-04,498794.12,0,1
2025-07-04,486831.7,0,1
2025-07-04,176152.6,0,1
2025-07-04,69391.52,1,0
2025-07-04,198658.98,1,0
2025-07-04,189506.75,1,0
2025-07-04,256601.92,0,1
2025-07-04,470189.26,0,1
2025-07-04,314785.95,0,1
2025-07-04,62147.13,0,1
2025-07-04,429434.89,0,1
2025-07-04,83695.68,1,0
2025-07-04,179155.62,0,1
2025-07-04,194577.64,1,0
2025-07-04,151025.35,1,0
2025-07-04,345783.14,0,1
2025-07-04,137426.97,1,0
2025-07-05,53588.29,1,0
2025-07-05,424134.9,0,1
2025-07-05,310628.09,0,1
2025-07-05,78168.51,1,0
2025-07-05,65809.85,0,1
2025-07-05,150291.29,1,0
2025-07-05,134972.33,1,0
2025-07-05,431628.14,0,1
2025-07-05,76002.97,1,0
2025-07-05,173022.59,1,0
2025-07-05,71178.97,1,0
2025-07-05,283111.9,0,1
2025-07-05,264867.14,0,1
2025-07-06,134528.79,1,0
2025-07-06,142409.28,1,0
2025-07-06,45858.98,1,0
2025-07-06,227434.88,0,1
2025-07-06,7085.31,1,0
2025-07-06,485814.68,0,1
2025-07-06,205238.94,0,1
2025-07-06,62766.66,1,0
2025-07-06,56341.36,1,0
2025-07-06,435204.56,0,1
2025-07-06,150347.86,0,1
2025-07-06,193711.11,1,0
2025-07-06,288737.41,0,1
2025-07-06,82057.82,1,0
2025-07-06,92790.6,1,0
2025-07-06,27335.21,0,1
2025-07-06,27388.56,1,0
2025-07-07,172927.7,1,0
2025-07-07,117943.23,1,0
2025-07-07,155931.51,0,1
2025-07-07,148469.12,1,0
2025-07-07,311818.46,0,1
2025-07-07,124046.57,1,0
2025-07-07,117180.21,1,0
2025-07-07,367745.03,0,1
2025-07-07,75060.28,1,0
2025-07-07,234710.47,0,1
2025-07-07,76721.96,0,1
2025-07-07,461375.9,0,1
2025-07-07,487649.2,0,1
2025-07-07,451628.52,0,1
2025-07-07,108544.81,1,0
2025-07-07,167871.88,1,0
2025-07-07,329332.89,0,1
2025-07-08,284151.12,0,1
2025-07-08,26907.07,1,0
2025-07-08,215514.33,0,1
2025-07-08,339593.0,0,1
2025-07-08,191643.06,0,1
2025-07-08,176377.84,0,1
2025-07-08,121272.88,0,1
2025-07-08,220682.48,0,1
2025-07-08,346438.11,0,1
2025-07-08,83630.52,1,0
2025-07-08,197570.45,0,1
2025-07-08,25048.91,0,1
2025-07-08,185406.01,1,0
2025-07-08,26802.1,1,0
2025-07-08,240514.63,0,1
2025-07-08,14832.97,1,0
2025-07-08,9425.84,1,0
2025-07-08,383599.39,0,1
2025-07-08,188334.8,0,1
2025-07-08,141251.94,0,1
2025-07-08,51965.97,1,0
2025-07-08,85174.91,1,0
2025-07-08,155128.35,1,0
2025-07-09,80025.78,1,0
2025-07-09,183510.6,1,0
2025-07-09,55313.79,1,0
2025-07-09,224968.7,0,1
2025-07-09,179292.62,1,0
2025-07-09,259962.22,0,1
2025-07-09,63570.45,1,0
2025-07-09,143835.09,1,0
2025-07-09,481957.07,0,1
2025-07-09,271009.82,0,1
2025-07-09,53600.05,1,0
2025-07-09,121943.8,1,0
2025-07-09,34799.06,0,1
2025-07-09,198729.42,0,1
2025-07-09,286227.24,0,1
2025-07-09,73795.5,0,1
2025-07-09,335912.45,0,1
2025-07-10,340311.56,0,1
2025-07-10,83201.82,1,0
2025-07-10,109420.61,1,0
2025-07-10,25539.83,1,0
2025-07-10,215348.79,0,1
2025-07-10,193354.65,1,0
2025-07-10,16936.25,1,0
2025-07-10,457506.75,0,1
2025-07-10,138175.54,0,1
2025-07-10,73799.57,1,0
2025-07-10,321539.95,0,1
2025-07-11,239754.83,0,1
2025-07-11,461276.69,0,1
2025-07-11,461693.55,0,1
2025-07-11,63248.65,1,0
2025-07-11,100890.77,1,0
2025-07-11,177972.54,1,0
2025-07-11,174227.21,1,0
2025-07-11,109957.73,0,1
2025-07-11,168355.48,1,0
2025-07-11,27476.07,1,0
2025-07-11,144536.46,1,0
2025-07-12,3366.24,1,0
2025-07-12,117850.21,0,1
2025-07-12,132073.71,1,0
2025-07-12,293606.52,0,1
2025-07-12,335910.93,0,1
2025-07-12,98791.56,1,0
2025-07-12,471414.97,0,1
2025-07-12,419057.17,0,1
2025-07-12,94803.03,1,0
2025-07-12,308866.95,0,1
2025-07-12,51643.66,0,1
2025-07-12,154269.41,1,0
2025-07-12,499465.89,0,1
2025-07-12,142251.68,1,0
2025-07-12,150184.93,1,0
2025-07-12,58164.75,1,0
2025-07-13,435900.97,0,1
2025-07-13,344717.19,0,1
2025-07-13,284279.91,0,1
2025-07-13,132324.91,1,0
2025-07-13,105358.56,1,0
2025-07-13,11857.62,1,0
2025-07-13,177111.75,0,1
2025-07-13,69982.79,1,0
2025-07-13,413283.63,0,1
2025-07-13,194357.39,1,0
2025-07-13,46295.85,1,0
2025-07-13,128675.0,0,1
2025-07-13,130451.08,1,0
2025-07-13,131174.49,1,0
2025-07-13,38574.11,1,0
2025-07-13,476476.76,0,1
2025-07-13,139148.5,1,0
2025-07-13,147072.36,0,1
2025-07-14,361604.46,0,1
2025-07-14,81025.95,1,0
2025-07-14,93352.86,1,0
2025-07-14,23646.25,1,0
2025-07-14,107467.79,1,0
2025-07-14,181937.76,1,0
2025-07-14,15999.13,0,1
2025-07-14,164542.11,1,0
2025-07-14,94838.55,0,1
2025-07-14,177897.89,1,0
2025-07-14,81814.17,1,0
2025-07-14,88186.21,1,0
2025-07-14,191235.94,0,1
2025-07-14,90081.88,1,0
2025-07-14,71094.96,0,1
2025-07-14,230990.73,0,1
2025-07-15,50994.52,1,0
2025-07-15,104732.44,0,1
2025-07-15,2805.2,1,0
